"Seade","Mõõtmise aeg","elektrijuhtivus","hägusus","hapnik","pH","Laekumise aeg"
"Muuli VKM","20.04.2023 16:35","887 μS/cm","5.34 NTU","10.07 mg/L","7.88","24.04.2023 11:32"
"Muuli VKM","20.04.2023 16:30","888 μS/cm","6.46 NTU","10.08 mg/L","7.87","24.04.2023 11:32"
"Muuli VKM","20.04.2023 16:25","888 μS/cm","6.34 NTU","10.03 mg/L","7.87","24.04.2023 11:32"
"Muuli VKM","20.04.2023 16:20","888 μS/cm","6.4 NTU","9.98 mg/L","7.86","24.04.2023 11:32"
"Muuli VKM","20.04.2023 16:15","887 μS/cm","6.47 NTU","9.96 mg/L","7.85","24.04.2023 11:32"
"Muuli VKM","20.04.2023 16:10","885 μS/cm","6.36 NTU","10 mg/L","7.85","24.04.2023 11:32"
"Muuli VKM","20.04.2023 16:05","881 μS/cm","6.31 NTU","10.05 mg/L","7.86","24.04.2023 11:32"
"Muuli VKM","20.04.2023 16:00","878 μS/cm","6.55 NTU","10.2 mg/L","7.87","24.04.2023 11:32"
"Muuli VKM","20.04.2023 15:55","877 μS/cm","6.5 NTU","10.3 mg/L","7.89","24.04.2023 11:32"
"Muuli VKM","20.04.2023 15:50","876 μS/cm","6.55 NTU","10.31 mg/L","7.89","24.04.2023 11:32"
"Muuli VKM","20.04.2023 15:45","875 μS/cm","6.44 NTU","10.37 mg/L","7.89","24.04.2023 11:32"
"Muuli VKM","20.04.2023 15:40","875 μS/cm","5.49 NTU","10.36 mg/L","7.89","24.04.2023 11:32"
"Muuli VKM","20.04.2023 15:35","875 μS/cm","5.76 NTU","10.37 mg/L","7.89","24.04.2023 11:32"
"Muuli VKM","20.04.2023 15:30","875 μS/cm","5.71 NTU","10.37 mg/L","7.89","24.04.2023 11:32"
"Muuli VKM","20.04.2023 15:25","876 μS/cm","5.71 NTU","10.38 mg/L","7.88","24.04.2023 11:32"
"Muuli VKM","20.04.2023 15:20","876 μS/cm","5.95 NTU","10.37 mg/L","7.88","24.04.2023 11:32"
"Muuli VKM","20.04.2023 15:15","877 μS/cm","5.95 NTU","10.35 mg/L","7.88","24.04.2023 11:32"
"Muuli VKM","20.04.2023 15:10","879 μS/cm","6.05 NTU","10.35 mg/L","7.88","24.04.2023 11:32"
"Muuli VKM","20.04.2023 15:05","881 μS/cm","6.27 NTU","10.36 mg/L","7.87","24.04.2023 11:32"
"Muuli VKM","20.04.2023 15:00","882 μS/cm","6.82 NTU","10.33 mg/L","7.87","24.04.2023 11:32"
"Muuli VKM","20.04.2023 14:55","882 μS/cm","6.95 NTU","10.3 mg/L","7.87","24.04.2023 11:32"
"Muuli VKM","20.04.2023 14:50","881 μS/cm","6.98 NTU","10.29 mg/L","7.86","24.04.2023 11:32"
"Muuli VKM","20.04.2023 14:45","882 μS/cm","7.09 NTU","10.27 mg/L","7.86","24.04.2023 11:32"
"Muuli VKM","20.04.2023 14:40","882 μS/cm","7.66 NTU","10.23 mg/L","7.86","24.04.2023 11:32"
"Muuli VKM","20.04.2023 14:35","883 μS/cm","8.45 NTU","10.23 mg/L","7.85","24.04.2023 11:32"
"Muuli VKM","20.04.2023 14:30","883 μS/cm","7.82 NTU","10.18 mg/L","7.84","24.04.2023 11:32"
"Muuli VKM","20.04.2023 14:25","883 μS/cm","7.56 NTU","10.16 mg/L","7.84","24.04.2023 11:32"
"Muuli VKM","20.04.2023 14:20","882 μS/cm","10.32 NTU","10.2 mg/L","7.84","24.04.2023 11:32"
"Muuli VKM","20.04.2023 14:15","879 μS/cm","13.16 NTU","10.3 mg/L","7.85","24.04.2023 11:32"
"Muuli VKM","20.04.2023 14:10","878 μS/cm","15.88 NTU","10.43 mg/L","7.87","24.04.2023 11:32"
"Muuli VKM","20.04.2023 14:05","878 μS/cm","18.91 NTU","10.5 mg/L","7.87","24.04.2023 11:32"
"Muuli VKM","20.04.2023 14:00","880 μS/cm","22.09 NTU","10.5 mg/L","7.86","24.04.2023 11:32"
"Muuli VKM","20.04.2023 13:55","881 μS/cm","24.87 NTU","10.6 mg/L","7.83","24.04.2023 11:32"
"Muuli VKM","20.04.2023 13:50","880 μS/cm","27.54 NTU","10.98 mg/L","7.66","24.04.2023 11:32"
"Muuli VKM","20.04.2023 13:45","","29.75 NTU","11.65 mg/L","7.61","24.04.2023 11:32"
"Muuli VKM","20.04.2023 13:40","1 μS/cm","33.41 NTU","11.29 mg/L","7.59","24.04.2023 11:32"
"Muuli VKM","20.04.2023 13:35","886 μS/cm","36.69 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 13:30","886 μS/cm","36.61 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 13:25","886 μS/cm","36.66 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 13:20","886 μS/cm","36.58 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 13:15","886 μS/cm","36.6 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 13:10","887 μS/cm","36.54 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 13:05","886 μS/cm","36.52 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 13:00","886 μS/cm","36.43 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 12:55","886 μS/cm","36.38 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 12:50","886 μS/cm","36.32 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 12:45","886 μS/cm","36.26 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 12:40","886 μS/cm","36.34 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 12:35","886 μS/cm","36.22 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 12:30","886 μS/cm","36.2 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 12:25","886 μS/cm","36.21 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 12:20","885 μS/cm","36.19 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 12:15","885 μS/cm","35.97 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 12:10","884 μS/cm","35.84 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 12:05","884 μS/cm","35.77 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 12:00","884 μS/cm","35.6 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 11:55","884 μS/cm","35.52 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 11:50","884 μS/cm","35.44 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 11:45","884 μS/cm","35.51 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 11:40","884 μS/cm","35.48 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 11:35","884 μS/cm","35.37 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 11:30","884 μS/cm","35.25 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 11:25","884 μS/cm","35.11 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 11:20","884 μS/cm","35.09 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 11:15","883 μS/cm","35.01 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 11:10","883 μS/cm","35.14 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 11:05","883 μS/cm","35.19 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 11:00","883 μS/cm","35.31 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 10:55","883 μS/cm","35.35 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 10:50","883 μS/cm","35.48 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 10:45","884 μS/cm","35.38 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 10:40","884 μS/cm","35.34 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 10:35","884 μS/cm","35.3 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 10:30","884 μS/cm","35.19 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 10:25","884 μS/cm","35.08 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 10:20","884 μS/cm","35.05 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 10:15","884 μS/cm","35.09 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 10:10","884 μS/cm","35.1 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 10:05","885 μS/cm","34.97 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 10:00","885 μS/cm","34.85 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 09:55","885 μS/cm","34.66 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 09:50","885 μS/cm","34.43 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 09:45","885 μS/cm","34.2 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 09:40","886 μS/cm","34.13 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 09:35","886 μS/cm","34.08 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 09:30","886 μS/cm","34.15 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 09:25","886 μS/cm","34.17 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 09:20","886 μS/cm","34.21 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 09:15","886 μS/cm","34.25 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 09:10","886 μS/cm","34.28 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 09:05","886 μS/cm","34.3 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 09:00","886 μS/cm","34.47 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 08:55","886 μS/cm","34.58 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 08:50","887 μS/cm","34.71 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 08:45","887 μS/cm","34.8 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 08:40","887 μS/cm","34.95 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 08:35","887 μS/cm","34.82 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 08:30","887 μS/cm","34.88 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 08:25","887 μS/cm","34.92 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 08:20","887 μS/cm","35.02 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 08:15","887 μS/cm","35.07 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 08:10","886 μS/cm","35.24 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 08:05","886 μS/cm","35.37 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 08:00","885 μS/cm","35.44 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 07:55","885 μS/cm","35.43 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 07:50","885 μS/cm","35.45 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 07:45","884 μS/cm","35.56 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 07:40","884 μS/cm","35.6 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 07:35","883 μS/cm","35.65 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 07:30","883 μS/cm","35.67 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 07:25","882 μS/cm","35.6 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 07:20","882 μS/cm","35.61 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 07:15","882 μS/cm","35.57 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 07:10","881 μS/cm","35.51 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 07:05","881 μS/cm","35.68 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 07:00","880 μS/cm","35.76 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 06:55","880 μS/cm","35.79 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 06:50","880 μS/cm","35.7 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 06:45","879 μS/cm","35.76 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 06:40","879 μS/cm","35.61 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 06:35","879 μS/cm","35.57 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 06:30","879 μS/cm","35.4 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 06:25","878 μS/cm","35.29 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 06:20","878 μS/cm","35.11 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 06:15","879 μS/cm","35.03 NTU","","7.5","24.04.2023 11:32"
"Muuli VKM","20.04.2023 06:10","878 μS/cm","34.9 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 06:05","879 μS/cm","35.03 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 06:00","879 μS/cm","35.31 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 05:55","879 μS/cm","35.56 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 05:50","879 μS/cm","35.71 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 05:45","879 μS/cm","35.89 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 05:40","879 μS/cm","35.93 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 05:35","879 μS/cm","35.89 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 05:30","880 μS/cm","35.91 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 05:25","880 μS/cm","35.89 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 05:20","880 μS/cm","35.94 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 05:15","880 μS/cm","36.12 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 05:10","880 μS/cm","38.86 NTU","","7.49","24.04.2023 11:32"
"Muuli VKM","20.04.2023 05:05","879 μS/cm","39.07 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 05:00","879 μS/cm","39.01 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 04:55","879 μS/cm","38.77 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 04:50","878 μS/cm","38.29 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 04:45","878 μS/cm","35.26 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 04:40","878 μS/cm","34.7 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 04:35","878 μS/cm","34.46 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 04:30","879 μS/cm","34.49 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 04:25","878 μS/cm","34.63 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 04:20","879 μS/cm","34.55 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 04:15","878 μS/cm","34.5 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 04:10","879 μS/cm","34.44 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 04:05","878 μS/cm","34.48 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 04:00","878 μS/cm","34.25 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 03:55","878 μS/cm","34.3 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 03:50","878 μS/cm","34.28 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 03:45","878 μS/cm","34.23 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 03:40","878 μS/cm","33.78 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 03:35","877 μS/cm","33.81 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 03:30","877 μS/cm","33.7 NTU","","7.48","24.04.2023 11:32"
"Muuli VKM","20.04.2023 03:25","877 μS/cm","33.71 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 03:20","876 μS/cm","33.72 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 03:15","876 μS/cm","33.94 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 03:10","876 μS/cm","33.79 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 03:05","876 μS/cm","33.67 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 03:00","876 μS/cm","33.5 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 02:55","876 μS/cm","33.32 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 02:50","876 μS/cm","33.16 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 02:45","876 μS/cm","33.21 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 02:40","876 μS/cm","33.11 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 02:35","877 μS/cm","33.09 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 02:30","877 μS/cm","33.16 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 02:25","878 μS/cm","33.2 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 02:20","878 μS/cm","33.18 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 02:15","878 μS/cm","33.37 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 02:10","878 μS/cm","33.42 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 02:05","878 μS/cm","33.42 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 02:00","878 μS/cm","33.45 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 01:55","879 μS/cm","33.35 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 01:50","878 μS/cm","33.33 NTU","","7.47","24.04.2023 11:32"
"Muuli VKM","20.04.2023 01:45","878 μS/cm","33.33 NTU","","7.46","24.04.2023 11:32"
"Muuli VKM","20.04.2023 01:40","879 μS/cm","33.28 NTU","","7.46","24.04.2023 11:32"
"Muuli VKM","20.04.2023 01:35","879 μS/cm","33.19 NTU","","7.46","24.04.2023 11:32"
"Muuli VKM","20.04.2023 01:30","880 μS/cm","33.2 NTU","","7.46","24.04.2023 11:32"
"Muuli VKM","20.04.2023 01:25","880 μS/cm","33.25 NTU","","7.46","24.04.2023 11:32"
"Muuli VKM","20.04.2023 01:20","880 μS/cm","33.32 NTU","","7.46","24.04.2023 11:32"
"Muuli VKM","20.04.2023 01:15","880 μS/cm","33.71 NTU","","7.46","24.04.2023 11:32"
"Muuli VKM","20.04.2023 01:10","879 μS/cm","33.79 NTU","","7.46","24.04.2023 11:32"
"Muuli VKM","20.04.2023 01:05","879 μS/cm","33.95 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","20.04.2023 01:00","879 μS/cm","33.96 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","20.04.2023 00:55","879 μS/cm","33.87 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","20.04.2023 00:50","879 μS/cm","33.56 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","20.04.2023 00:45","879 μS/cm","33.6 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","20.04.2023 00:40","879 μS/cm","33.57 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","20.04.2023 00:35","879 μS/cm","33.49 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","20.04.2023 00:30","879 μS/cm","33.6 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","20.04.2023 00:25","879 μS/cm","33.53 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","20.04.2023 00:20","879 μS/cm","33.66 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","20.04.2023 00:15","879 μS/cm","33.59 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","20.04.2023 00:10","880 μS/cm","33.61 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","20.04.2023 00:05","880 μS/cm","33.57 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","20.04.2023 00:00","879 μS/cm","33.72 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","19.04.2023 23:55","879 μS/cm","33.63 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","19.04.2023 23:50","879 μS/cm","33.73 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","19.04.2023 23:45","879 μS/cm","33.74 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","19.04.2023 23:40","879 μS/cm","33.57 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","19.04.2023 23:35","879 μS/cm","33.35 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","19.04.2023 23:30","880 μS/cm","33.09 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","19.04.2023 23:25","880 μS/cm","32.79 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","19.04.2023 23:20","880 μS/cm","32.46 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","19.04.2023 23:15","881 μS/cm","32.4 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","19.04.2023 23:10","881 μS/cm","32.28 NTU","0.01 mg/L","7.45","24.04.2023 11:32"
"Muuli VKM","19.04.2023 23:05","881 μS/cm","32.27 NTU","0.06 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 23:00","881 μS/cm","32.31 NTU","0.08 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 22:55","881 μS/cm","32.27 NTU","0.09 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 22:50","881 μS/cm","32.37 NTU","0.09 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 22:45","881 μS/cm","32.3 NTU","0.06 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 22:40","881 μS/cm","32.33 NTU","0.01 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 22:35","881 μS/cm","32.27 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","19.04.2023 22:30","881 μS/cm","32.17 NTU","","7.45","24.04.2023 11:32"
"Muuli VKM","19.04.2023 22:25","881 μS/cm","31.92 NTU","","7.44","24.04.2023 11:32"
"Muuli VKM","19.04.2023 22:20","881 μS/cm","31.74 NTU","","7.44","24.04.2023 11:32"
"Muuli VKM","19.04.2023 22:15","881 μS/cm","31.63 NTU","","7.44","24.04.2023 11:32"
"Muuli VKM","19.04.2023 22:10","881 μS/cm","31.39 NTU","","7.44","24.04.2023 11:32"
"Muuli VKM","19.04.2023 22:05","881 μS/cm","30.94 NTU","","7.44","24.04.2023 11:32"
"Muuli VKM","19.04.2023 22:00","881 μS/cm","30.55 NTU","","7.44","24.04.2023 11:32"
"Muuli VKM","19.04.2023 21:55","881 μS/cm","30.2 NTU","","7.44","24.04.2023 11:32"
"Muuli VKM","19.04.2023 21:50","880 μS/cm","29.86 NTU","","7.44","24.04.2023 11:32"
"Muuli VKM","19.04.2023 21:45","880 μS/cm","29.54 NTU","0.02 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 21:40","879 μS/cm","29.55 NTU","0.08 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 21:35","879 μS/cm","29.52 NTU","0.16 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 21:30","879 μS/cm","29.71 NTU","0.24 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 21:25","879 μS/cm","29.72 NTU","0.3 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 21:20","879 μS/cm","29.84 NTU","0.34 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 21:15","878 μS/cm","29.87 NTU","0.38 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 21:10","878 μS/cm","29.86 NTU","0.39 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 21:05","878 μS/cm","29.83 NTU","0.39 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 21:00","878 μS/cm","30.06 NTU","0.34 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 20:55","878 μS/cm","30.12 NTU","0.3 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 20:50","878 μS/cm","30.09 NTU","0.28 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 20:45","878 μS/cm","30.09 NTU","0.27 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 20:40","877 μS/cm","29.92 NTU","0.28 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 20:35","877 μS/cm","29.83 NTU","0.29 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 20:30","876 μS/cm","29.72 NTU","0.3 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 20:25","877 μS/cm","29.64 NTU","0.3 mg/L","7.42","24.04.2023 11:32"
"Muuli VKM","19.04.2023 20:20","876 μS/cm","30.2 NTU","0.29 mg/L","7.43","24.04.2023 11:32"
"Muuli VKM","19.04.2023 20:15","876 μS/cm","30.72 NTU","0.3 mg/L","7.42","24.04.2023 11:32"
"Muuli VKM","19.04.2023 20:10","876 μS/cm","31.37 NTU","0.3 mg/L","7.42","24.04.2023 11:32"
"Muuli VKM","19.04.2023 20:05","876 μS/cm","32.12 NTU","0.31 mg/L","7.42","24.04.2023 11:32"
"Muuli VKM","19.04.2023 20:00","876 μS/cm","32.98 NTU","0.31 mg/L","7.42","24.04.2023 11:32"
"Muuli VKM","19.04.2023 19:55","876 μS/cm","33.86 NTU","0.32 mg/L","7.42","24.04.2023 11:32"
"Muuli VKM","19.04.2023 19:50","875 μS/cm","34.71 NTU","0.32 mg/L","7.42","24.04.2023 11:32"
"Muuli VKM","19.04.2023 19:45","875 μS/cm","35.61 NTU","0.33 mg/L","7.42","24.04.2023 11:32"
"Muuli VKM","19.04.2023 19:40","874 μS/cm","36.41 NTU","0.33 mg/L","7.42","24.04.2023 11:32"
