"Seade","Mõõtmise aeg","elektrijuhtivus","hägusus","hapnik","pH","Laekumise aeg"
"Muuli VKM","13.10.2023 00:40","791 μS/cm","0.05 NTU","7.53 mg/L","7.66","13.10.2023 00:42"
"Muuli VKM","13.10.2023 00:35","791 μS/cm","0.03 NTU","7.59 mg/L","7.66","13.10.2023 00:37"
"Muuli VKM","13.10.2023 00:30","791 μS/cm","0.03 NTU","7.66 mg/L","7.65","13.10.2023 00:32"
"Muuli VKM","13.10.2023 00:25","791 μS/cm","0.03 NTU","7.67 mg/L","7.65","13.10.2023 00:27"
"Muuli VKM","13.10.2023 00:20","791 μS/cm","0.03 NTU","7.58 mg/L","7.67","13.10.2023 00:22"
"Muuli VKM","13.10.2023 00:15","790 μS/cm","0.02 NTU","7.5 mg/L","7.65","13.10.2023 00:17"
"Muuli VKM","13.10.2023 00:10","790 μS/cm","0.02 NTU","7.52 mg/L","7.65","13.10.2023 00:12"
"Muuli VKM","13.10.2023 00:05","790 μS/cm","0.02 NTU","7.53 mg/L","7.65","13.10.2023 00:07"
"Muuli VKM","13.10.2023 00:00","790 μS/cm","0.02 NTU","7.52 mg/L","7.65","13.10.2023 00:02"
"Muuli VKM","12.10.2023 23:55","790 μS/cm","0.02 NTU","7.54 mg/L","7.65","12.10.2023 23:57"
"Muuli VKM","12.10.2023 23:50","790 μS/cm","0.02 NTU","7.51 mg/L","7.66","12.10.2023 23:52"
"Muuli VKM","12.10.2023 23:45","790 μS/cm","0.02 NTU","7.52 mg/L","7.66","12.10.2023 23:47"
"Muuli VKM","12.10.2023 23:40","791 μS/cm","0.02 NTU","7.51 mg/L","7.66","12.10.2023 23:42"
"Muuli VKM","12.10.2023 23:35","791 μS/cm","0.02 NTU","7.54 mg/L","7.65","12.10.2023 23:37"
"Muuli VKM","12.10.2023 23:30","790 μS/cm","0.02 NTU","7.56 mg/L","7.67","12.10.2023 23:32"
"Muuli VKM","12.10.2023 23:25","791 μS/cm","0.01 NTU","7.55 mg/L","7.65","12.10.2023 23:27"
"Muuli VKM","12.10.2023 23:20","791 μS/cm","0.01 NTU","7.55 mg/L","7.65","12.10.2023 23:22"
"Muuli VKM","12.10.2023 23:15","791 μS/cm","0.01 NTU","7.64 mg/L","7.66","12.10.2023 23:17"
"Muuli VKM","12.10.2023 23:10","791 μS/cm","0.01 NTU","7.69 mg/L","7.66","12.10.2023 23:12"
"Muuli VKM","12.10.2023 23:05","791 μS/cm","0.01 NTU","7.68 mg/L","7.66","12.10.2023 23:07"
"Muuli VKM","12.10.2023 23:00","791 μS/cm","0.01 NTU","7.65 mg/L","7.66","12.10.2023 23:02"
"Muuli VKM","12.10.2023 22:55","791 μS/cm","0.01 NTU","7.59 mg/L","7.65","12.10.2023 22:57"
"Muuli VKM","12.10.2023 22:50","791 μS/cm","0.01 NTU","7.51 mg/L","7.64","12.10.2023 22:52"
"Muuli VKM","12.10.2023 22:45","791 μS/cm","0.01 NTU","7.47 mg/L","7.63","12.10.2023 22:47"
"Muuli VKM","12.10.2023 22:40","791 μS/cm","0.01 NTU","7.5 mg/L","7.66","12.10.2023 22:42"
"Muuli VKM","12.10.2023 22:35","791 μS/cm","","7.54 mg/L","7.67","12.10.2023 22:37"
"Muuli VKM","12.10.2023 22:30","791 μS/cm","","7.63 mg/L","7.67","12.10.2023 22:32"
"Muuli VKM","12.10.2023 22:25","791 μS/cm","","7.72 mg/L","7.68","12.10.2023 22:27"
"Muuli VKM","12.10.2023 22:20","791 μS/cm","","7.81 mg/L","7.68","12.10.2023 22:22"
"Muuli VKM","12.10.2023 22:15","791 μS/cm","","7.93 mg/L","7.68","12.10.2023 22:17"
"Muuli VKM","12.10.2023 22:10","791 μS/cm","","8.04 mg/L","7.68","12.10.2023 22:12"
"Muuli VKM","12.10.2023 22:05","791 μS/cm","","8.09 mg/L","7.68","12.10.2023 22:07"
"Muuli VKM","12.10.2023 22:00","791 μS/cm","0.01 NTU","8.12 mg/L","7.67","12.10.2023 22:02"
"Muuli VKM","12.10.2023 21:55","792 μS/cm","0.01 NTU","8.14 mg/L","7.67","12.10.2023 21:57"
"Muuli VKM","12.10.2023 21:50","792 μS/cm","0.01 NTU","8.14 mg/L","7.67","12.10.2023 21:52"
"Muuli VKM","12.10.2023 21:45","792 μS/cm","0.01 NTU","8.13 mg/L","7.66","12.10.2023 21:47"
"Muuli VKM","12.10.2023 21:40","791 μS/cm","0.01 NTU","8.11 mg/L","7.65","12.10.2023 21:42"
"Muuli VKM","12.10.2023 21:35","792 μS/cm","0.01 NTU","8.09 mg/L","7.65","12.10.2023 21:37"
"Muuli VKM","12.10.2023 21:30","792 μS/cm","0.01 NTU","8.02 mg/L","7.65","12.10.2023 21:32"
"Muuli VKM","12.10.2023 21:25","792 μS/cm","0.01 NTU","7.9 mg/L","7.65","12.10.2023 21:27"
"Muuli VKM","12.10.2023 21:20","792 μS/cm","0.01 NTU","7.78 mg/L","7.65","12.10.2023 21:22"
"Muuli VKM","12.10.2023 21:15","792 μS/cm","0.01 NTU","7.68 mg/L","7.66","12.10.2023 21:17"
"Muuli VKM","12.10.2023 21:10","791 μS/cm","","7.57 mg/L","7.66","12.10.2023 21:12"
"Muuli VKM","12.10.2023 21:05","790 μS/cm","","7.53 mg/L","7.66","12.10.2023 21:07"
"Muuli VKM","12.10.2023 21:00","790 μS/cm","","7.51 mg/L","7.66","12.10.2023 21:02"
"Muuli VKM","12.10.2023 20:55","789 μS/cm","","7.49 mg/L","7.66","12.10.2023 20:57"
"Muuli VKM","12.10.2023 20:50","790 μS/cm","","7.46 mg/L","7.66","12.10.2023 20:52"
"Muuli VKM","12.10.2023 20:45","790 μS/cm","0.04 NTU","7.44 mg/L","7.64","12.10.2023 20:47"
"Muuli VKM","12.10.2023 20:40","790 μS/cm","0.04 NTU","7.42 mg/L","7.63","12.10.2023 20:42"
"Muuli VKM","12.10.2023 20:35","790 μS/cm","0.04 NTU","7.39 mg/L","7.63","12.10.2023 20:37"
"Muuli VKM","12.10.2023 20:30","791 μS/cm","0.04 NTU","7.38 mg/L","7.63","12.10.2023 20:32"
"Muuli VKM","12.10.2023 20:25","790 μS/cm","0.04 NTU","7.37 mg/L","7.64","12.10.2023 20:27"
"Muuli VKM","12.10.2023 20:20","791 μS/cm","0.04 NTU","7.37 mg/L","7.63","12.10.2023 20:22"
"Muuli VKM","12.10.2023 20:15","790 μS/cm","0.04 NTU","7.41 mg/L","7.64","12.10.2023 20:17"
"Muuli VKM","12.10.2023 20:10","789 μS/cm","0.04 NTU","7.42 mg/L","7.65","12.10.2023 20:12"
"Muuli VKM","12.10.2023 20:05","790 μS/cm","0.04 NTU","7.45 mg/L","7.65","12.10.2023 20:07"
"Muuli VKM","12.10.2023 20:00","789 μS/cm","0.04 NTU","7.49 mg/L","7.67","12.10.2023 20:02"
"Muuli VKM","12.10.2023 19:55","789 μS/cm","","7.53 mg/L","7.67","12.10.2023 19:57"
"Muuli VKM","12.10.2023 19:50","789 μS/cm","","7.56 mg/L","7.66","12.10.2023 19:52"
"Muuli VKM","12.10.2023 19:45","790 μS/cm","","7.57 mg/L","7.66","12.10.2023 19:47"
"Muuli VKM","12.10.2023 19:40","790 μS/cm","","7.58 mg/L","7.66","12.10.2023 19:42"
"Muuli VKM","12.10.2023 19:35","790 μS/cm","0.01 NTU","7.55 mg/L","7.65","12.10.2023 19:37"
"Muuli VKM","12.10.2023 19:30","791 μS/cm","0.01 NTU","7.57 mg/L","7.64","12.10.2023 19:32"
"Muuli VKM","12.10.2023 19:25","791 μS/cm","0.01 NTU","7.59 mg/L","7.64","12.10.2023 19:27"
"Muuli VKM","12.10.2023 19:20","790 μS/cm","0.01 NTU","7.65 mg/L","7.64","12.10.2023 19:22"
"Muuli VKM","12.10.2023 19:15","790 μS/cm","0.01 NTU","7.65 mg/L","7.65","12.10.2023 19:17"
"Muuli VKM","12.10.2023 19:10","790 μS/cm","0.01 NTU","7.66 mg/L","7.65","12.10.2023 19:12"
"Muuli VKM","12.10.2023 19:05","790 μS/cm","0.01 NTU","7.65 mg/L","7.64","12.10.2023 19:07"
"Muuli VKM","12.10.2023 19:00","791 μS/cm","0.01 NTU","7.66 mg/L","7.64","12.10.2023 19:02"
"Muuli VKM","12.10.2023 18:55","790 μS/cm","0.01 NTU","7.68 mg/L","7.65","12.10.2023 18:57"
"Muuli VKM","12.10.2023 18:50","791 μS/cm","0.01 NTU","7.72 mg/L","7.66","12.10.2023 18:52"
"Muuli VKM","12.10.2023 18:45","791 μS/cm","","7.7 mg/L","7.66","12.10.2023 18:47"
"Muuli VKM","12.10.2023 18:40","791 μS/cm","","7.66 mg/L","7.66","12.10.2023 18:42"
"Muuli VKM","12.10.2023 18:35","790 μS/cm","0.01 NTU","7.59 mg/L","7.64","12.10.2023 18:37"
"Muuli VKM","12.10.2023 18:30","790 μS/cm","0.01 NTU","7.54 mg/L","7.64","12.10.2023 18:32"
"Muuli VKM","12.10.2023 18:25","791 μS/cm","0.01 NTU","7.52 mg/L","7.64","12.10.2023 18:27"
"Muuli VKM","12.10.2023 18:20","790 μS/cm","0.01 NTU","7.52 mg/L","7.64","12.10.2023 18:22"
"Muuli VKM","12.10.2023 18:15","790 μS/cm","0.01 NTU","7.51 mg/L","7.65","12.10.2023 18:17"
"Muuli VKM","12.10.2023 18:10","790 μS/cm","0.01 NTU","7.51 mg/L","7.65","12.10.2023 18:12"
"Muuli VKM","12.10.2023 18:05","790 μS/cm","0.01 NTU","7.53 mg/L","7.65","12.10.2023 18:07"
"Muuli VKM","12.10.2023 18:00","790 μS/cm","0.01 NTU","7.56 mg/L","7.64","12.10.2023 18:02"
"Muuli VKM","12.10.2023 17:55","791 μS/cm","0.01 NTU","7.58 mg/L","7.64","12.10.2023 17:57"
"Muuli VKM","12.10.2023 17:50","790 μS/cm","0.01 NTU","7.63 mg/L","7.67","12.10.2023 17:52"
"Muuli VKM","12.10.2023 17:45","791 μS/cm","","7.62 mg/L","7.66","12.10.2023 17:47"
"Muuli VKM","12.10.2023 17:40","791 μS/cm","","7.57 mg/L","7.66","12.10.2023 17:42"
"Muuli VKM","12.10.2023 17:35","791 μS/cm","","7.54 mg/L","7.66","12.10.2023 17:37"
"Muuli VKM","12.10.2023 17:30","790 μS/cm","","7.53 mg/L","7.66","12.10.2023 17:32"
"Muuli VKM","12.10.2023 17:25","790 μS/cm","","7.51 mg/L","7.67","12.10.2023 17:27"
"Muuli VKM","12.10.2023 17:20","789 μS/cm","","7.48 mg/L","7.67","12.10.2023 17:22"
"Muuli VKM","12.10.2023 17:15","788 μS/cm","","7.44 mg/L","7.67","12.10.2023 17:17"
"Muuli VKM","12.10.2023 17:10","789 μS/cm","","7.42 mg/L","7.67","12.10.2023 17:12"
"Muuli VKM","12.10.2023 17:05","790 μS/cm","","7.43 mg/L","7.67","12.10.2023 17:07"
"Muuli VKM","12.10.2023 17:00","790 μS/cm","","7.41 mg/L","7.67","12.10.2023 17:02"
"Muuli VKM","12.10.2023 16:55","790 μS/cm","","7.43 mg/L","7.67","12.10.2023 16:57"
"Muuli VKM","12.10.2023 16:50","790 μS/cm","","7.42 mg/L","7.67","12.10.2023 16:52"
"Muuli VKM","12.10.2023 16:45","790 μS/cm","","7.45 mg/L","7.67","12.10.2023 16:47"
"Muuli VKM","12.10.2023 16:40","790 μS/cm","","7.49 mg/L","7.68","12.10.2023 16:42"
"Muuli VKM","12.10.2023 16:35","790 μS/cm","","7.5 mg/L","7.67","12.10.2023 16:37"
"Muuli VKM","12.10.2023 16:30","789 μS/cm","0.02 NTU","7.47 mg/L","7.66","12.10.2023 16:32"
"Muuli VKM","12.10.2023 16:25","789 μS/cm","0.02 NTU","7.5 mg/L","7.66","12.10.2023 16:27"
"Muuli VKM","12.10.2023 16:20","789 μS/cm","0.02 NTU","7.56 mg/L","7.66","12.10.2023 16:22"
"Muuli VKM","12.10.2023 16:15","789 μS/cm","0.02 NTU","7.64 mg/L","7.66","12.10.2023 16:17"
"Muuli VKM","12.10.2023 16:10","789 μS/cm","0.02 NTU","7.72 mg/L","7.65","12.10.2023 16:12"
"Muuli VKM","12.10.2023 16:05","789 μS/cm","0.02 NTU","7.8 mg/L","7.66","12.10.2023 16:07"
"Muuli VKM","12.10.2023 16:00","789 μS/cm","0.02 NTU","7.91 mg/L","7.67","12.10.2023 16:02"
"Muuli VKM","12.10.2023 15:55","789 μS/cm","0.02 NTU","7.93 mg/L","7.67","12.10.2023 15:57"
"Muuli VKM","12.10.2023 15:50","789 μS/cm","0.02 NTU","7.91 mg/L","7.67","12.10.2023 15:52"
"Muuli VKM","12.10.2023 15:45","790 μS/cm","0.02 NTU","7.86 mg/L","7.69","12.10.2023 15:47"
"Muuli VKM","12.10.2023 15:40","789 μS/cm","","7.77 mg/L","7.69","12.10.2023 15:42"
"Muuli VKM","12.10.2023 15:35","789 μS/cm","","7.76 mg/L","7.69","12.10.2023 15:37"
"Muuli VKM","12.10.2023 15:30","789 μS/cm","0.01 NTU","7.76 mg/L","7.67","12.10.2023 15:32"
"Muuli VKM","12.10.2023 15:25","789 μS/cm","0.01 NTU","7.87 mg/L","7.67","12.10.2023 15:27"
"Muuli VKM","12.10.2023 15:20","789 μS/cm","0.01 NTU","8.02 mg/L","7.67","12.10.2023 15:22"
"Muuli VKM","12.10.2023 15:15","789 μS/cm","0.01 NTU","8.09 mg/L","7.67","12.10.2023 15:17"
"Muuli VKM","12.10.2023 15:10","789 μS/cm","0.01 NTU","8.18 mg/L","7.67","12.10.2023 15:12"
"Muuli VKM","12.10.2023 15:05","789 μS/cm","0.01 NTU","8.12 mg/L","7.67","12.10.2023 15:07"
"Muuli VKM","12.10.2023 15:00","789 μS/cm","0.01 NTU","7.95 mg/L","7.67","12.10.2023 15:02"
"Muuli VKM","12.10.2023 14:55","789 μS/cm","0.01 NTU","7.86 mg/L","7.67","12.10.2023 14:57"
"Muuli VKM","12.10.2023 14:50","789 μS/cm","0.01 NTU","7.88 mg/L","7.67","12.10.2023 14:52"
"Muuli VKM","12.10.2023 14:45","789 μS/cm","0.01 NTU","7.89 mg/L","7.68","12.10.2023 14:47"
"Muuli VKM","12.10.2023 14:40","789 μS/cm","0.01 NTU","7.94 mg/L","7.68","12.10.2023 14:42"
"Muuli VKM","12.10.2023 14:35","789 μS/cm","0.01 NTU","7.98 mg/L","7.67","12.10.2023 14:37"
"Muuli VKM","12.10.2023 14:30","789 μS/cm","0.01 NTU","8.02 mg/L","7.68","12.10.2023 14:32"
"Muuli VKM","12.10.2023 14:25","789 μS/cm","0.01 NTU","8.03 mg/L","7.67","12.10.2023 14:27"
"Muuli VKM","12.10.2023 14:20","789 μS/cm","0.01 NTU","7.9 mg/L","7.66","12.10.2023 14:22"
"Muuli VKM","12.10.2023 14:15","789 μS/cm","0.01 NTU","7.77 mg/L","7.66","12.10.2023 14:17"
"Muuli VKM","12.10.2023 14:10","789 μS/cm","0.01 NTU","7.75 mg/L","7.66","12.10.2023 14:12"
"Muuli VKM","12.10.2023 14:05","789 μS/cm","0.02 NTU","7.74 mg/L","7.65","12.10.2023 14:07"
"Muuli VKM","12.10.2023 14:00","789 μS/cm","0.01 NTU","7.8 mg/L","7.66","12.10.2023 14:02"
"Muuli VKM","12.10.2023 13:55","789 μS/cm","0.01 NTU","7.83 mg/L","7.66","12.10.2023 13:57"
"Muuli VKM","12.10.2023 13:50","789 μS/cm","0.01 NTU","7.73 mg/L","7.66","12.10.2023 13:52"
"Muuli VKM","12.10.2023 13:45","789 μS/cm","0.01 NTU","7.64 mg/L","7.67","12.10.2023 13:47"
"Muuli VKM","12.10.2023 13:40","789 μS/cm","0.01 NTU","7.59 mg/L","7.69","12.10.2023 13:42"
"Muuli VKM","12.10.2023 13:35","789 μS/cm","0.01 NTU","7.57 mg/L","7.69","12.10.2023 13:37"
"Muuli VKM","12.10.2023 13:30","789 μS/cm","0.01 NTU","7.56 mg/L","7.68","12.10.2023 13:32"
"Muuli VKM","12.10.2023 13:25","789 μS/cm","0.01 NTU","7.54 mg/L","7.69","12.10.2023 13:27"
"Muuli VKM","12.10.2023 13:20","789 μS/cm","0.01 NTU","7.56 mg/L","7.71","12.10.2023 13:22"
"Muuli VKM","12.10.2023 13:15","789 μS/cm","0.03 NTU","7.55 mg/L","7.69","12.10.2023 13:17"
"Muuli VKM","12.10.2023 13:10","789 μS/cm","0.03 NTU","7.58 mg/L","7.7","12.10.2023 13:12"
"Muuli VKM","12.10.2023 13:05","789 μS/cm","0.03 NTU","7.57 mg/L","7.69","12.10.2023 13:07"
"Muuli VKM","12.10.2023 13:00","789 μS/cm","0.03 NTU","7.58 mg/L","7.69","12.10.2023 13:02"
"Muuli VKM","12.10.2023 12:55","788 μS/cm","0.03 NTU","7.55 mg/L","7.69","12.10.2023 12:57"
"Muuli VKM","12.10.2023 12:50","789 μS/cm","0.03 NTU","7.57 mg/L","7.69","12.10.2023 12:52"
"Muuli VKM","12.10.2023 12:45","788 μS/cm","0.04 NTU","7.62 mg/L","7.69","12.10.2023 12:47"
"Muuli VKM","12.10.2023 12:40","789 μS/cm","0.04 NTU","7.63 mg/L","7.69","12.10.2023 12:42"
"Muuli VKM","12.10.2023 12:35","789 μS/cm","0.04 NTU","7.59 mg/L","7.69","12.10.2023 12:37"
"Muuli VKM","12.10.2023 12:30","789 μS/cm","0.04 NTU","7.61 mg/L","7.7","12.10.2023 12:32"
"Muuli VKM","12.10.2023 12:25","789 μS/cm","0.02 NTU","7.61 mg/L","7.68","12.10.2023 12:27"
"Muuli VKM","12.10.2023 12:20","789 μS/cm","0.02 NTU","7.59 mg/L","7.68","12.10.2023 12:22"
"Muuli VKM","12.10.2023 12:15","789 μS/cm","0.02 NTU","7.63 mg/L","7.69","12.10.2023 12:17"
"Muuli VKM","12.10.2023 12:10","789 μS/cm","0.02 NTU","7.64 mg/L","7.68","12.10.2023 12:12"
"Muuli VKM","12.10.2023 12:05","789 μS/cm","0.02 NTU","7.6 mg/L","7.68","12.10.2023 12:07"
"Muuli VKM","12.10.2023 12:00","789 μS/cm","0.02 NTU","7.59 mg/L","7.68","12.10.2023 12:02"
"Muuli VKM","12.10.2023 11:55","789 μS/cm","0.02 NTU","7.68 mg/L","7.68","12.10.2023 11:57"
"Muuli VKM","12.10.2023 11:50","789 μS/cm","0.02 NTU","7.86 mg/L","7.68","12.10.2023 11:52"
"Muuli VKM","12.10.2023 11:45","789 μS/cm","0.02 NTU","8.03 mg/L","7.68","12.10.2023 11:47"
"Muuli VKM","12.10.2023 11:40","789 μS/cm","0.02 NTU","8.29 mg/L","7.7","12.10.2023 11:42"
"Muuli VKM","12.10.2023 11:35","789 μS/cm","","8.33 mg/L","7.7","12.10.2023 11:37"
"Muuli VKM","12.10.2023 11:30","789 μS/cm","","8.26 mg/L","7.7","12.10.2023 11:32"
"Muuli VKM","12.10.2023 11:25","789 μS/cm","0.01 NTU","8.19 mg/L","7.68","12.10.2023 11:27"
"Muuli VKM","12.10.2023 11:20","789 μS/cm","0.01 NTU","8.18 mg/L","7.69","12.10.2023 11:22"
"Muuli VKM","12.10.2023 11:15","789 μS/cm","0.01 NTU","8.21 mg/L","7.7","12.10.2023 11:17"
"Muuli VKM","12.10.2023 11:10","789 μS/cm","0.01 NTU","8.26 mg/L","7.7","12.10.2023 11:12"
"Muuli VKM","12.10.2023 11:05","789 μS/cm","0.01 NTU","8.24 mg/L","7.7","12.10.2023 11:07"
"Muuli VKM","12.10.2023 11:00","789 μS/cm","0.01 NTU","8.24 mg/L","7.7","12.10.2023 11:02"
"Muuli VKM","12.10.2023 10:55","789 μS/cm","0.01 NTU","8.16 mg/L","7.7","12.10.2023 10:57"
"Muuli VKM","12.10.2023 10:50","789 μS/cm","0.01 NTU","8.16 mg/L","7.7","12.10.2023 10:52"
"Muuli VKM","12.10.2023 10:45","789 μS/cm","0.01 NTU","8.05 mg/L","7.71","12.10.2023 10:47"
"Muuli VKM","12.10.2023 10:40","789 μS/cm","0.01 NTU","7.97 mg/L","7.72","12.10.2023 10:42"
"Muuli VKM","12.10.2023 10:35","789 μS/cm","","7.79 mg/L","7.72","12.10.2023 10:37"
"Muuli VKM","12.10.2023 10:30","789 μS/cm","9991 NTU","7.66 mg/L","7.71","12.10.2023 10:32"
"Muuli VKM","12.10.2023 10:25","789 μS/cm","9991 NTU","7.58 mg/L","7.71","12.10.2023 10:27"
"Muuli VKM","12.10.2023 10:20","789 μS/cm","9991 NTU","7.57 mg/L","7.71","12.10.2023 10:22"
"Muuli VKM","12.10.2023 10:15","789 μS/cm","0.02 NTU","7.54 mg/L","7.72","12.10.2023 10:17"
"Muuli VKM","12.10.2023 10:10","789 μS/cm","0.02 NTU","7.36 mg/L","7.72","12.10.2023 10:12"
"Muuli VKM","12.10.2023 10:05","789 μS/cm","0.02 NTU","7.47 mg/L","7.73","12.10.2023 10:07"
"Muuli VKM","12.10.2023 10:00","789 μS/cm","0.02 NTU","7.47 mg/L","7.72","12.10.2023 10:02"
"Muuli VKM","12.10.2023 09:55","789 μS/cm","0.02 NTU","7.49 mg/L","7.72","12.10.2023 09:57"
"Muuli VKM","12.10.2023 09:50","789 μS/cm","0.02 NTU","7.49 mg/L","7.72","12.10.2023 09:52"
"Muuli VKM","12.10.2023 09:45","789 μS/cm","0.02 NTU","7.46 mg/L","7.71","12.10.2023 09:47"
"Muuli VKM","12.10.2023 09:40","789 μS/cm","0.02 NTU","7.45 mg/L","7.71","12.10.2023 09:42"
"Muuli VKM","12.10.2023 09:35","789 μS/cm","0.02 NTU","7.43 mg/L","7.72","12.10.2023 09:37"
"Muuli VKM","12.10.2023 09:30","789 μS/cm","0.02 NTU","7.52 mg/L","7.73","12.10.2023 09:32"
"Muuli VKM","12.10.2023 09:25","789 μS/cm","","7.67 mg/L","7.74","12.10.2023 09:27"
"Muuli VKM","12.10.2023 09:20","789 μS/cm","","7.8 mg/L","7.73","12.10.2023 09:22"
"Muuli VKM","12.10.2023 09:15","790 μS/cm","","7.88 mg/L","7.73","12.10.2023 09:17"
"Muuli VKM","12.10.2023 09:10","789 μS/cm","0.01 NTU","7.83 mg/L","7.71","12.10.2023 09:12"
"Muuli VKM","12.10.2023 09:05","789 μS/cm","0.01 NTU","7.79 mg/L","7.71","12.10.2023 09:07"
"Muuli VKM","12.10.2023 09:00","789 μS/cm","0.01 NTU","7.74 mg/L","7.71","12.10.2023 09:02"
"Muuli VKM","12.10.2023 08:55","789 μS/cm","0.01 NTU","7.68 mg/L","7.71","12.10.2023 08:57"
"Muuli VKM","12.10.2023 08:50","789 μS/cm","0.01 NTU","7.67 mg/L","7.71","12.10.2023 08:52"
"Muuli VKM","12.10.2023 08:45","789 μS/cm","0.01 NTU","7.72 mg/L","7.71","12.10.2023 08:47"
"Muuli VKM","12.10.2023 08:40","789 μS/cm","0.02 NTU","7.78 mg/L","7.71","12.10.2023 08:42"
"Muuli VKM","12.10.2023 08:35","788 μS/cm","0.02 NTU","7.79 mg/L","7.7","12.10.2023 08:37"
"Muuli VKM","12.10.2023 08:30","788 μS/cm","0.03 NTU","7.85 mg/L","7.7","12.10.2023 08:32"
"Muuli VKM","12.10.2023 08:25","788 μS/cm","0.03 NTU","7.9 mg/L","7.7","12.10.2023 08:27"
"Muuli VKM","12.10.2023 08:20","788 μS/cm","0.02 NTU","7.94 mg/L","7.71","12.10.2023 08:22"
"Muuli VKM","12.10.2023 08:15","788 μS/cm","0.02 NTU","7.91 mg/L","7.71","12.10.2023 08:17"
"Muuli VKM","12.10.2023 08:10","787 μS/cm","0.02 NTU","7.91 mg/L","7.71","12.10.2023 08:12"
"Muuli VKM","12.10.2023 08:05","787 μS/cm","0.02 NTU","7.9 mg/L","7.71","12.10.2023 08:07"
"Muuli VKM","12.10.2023 08:00","787 μS/cm","0.02 NTU","7.89 mg/L","7.71","12.10.2023 08:02"
"Muuli VKM","12.10.2023 07:55","787 μS/cm","0.02 NTU","7.87 mg/L","7.7","12.10.2023 08:02"
"Muuli VKM","12.10.2023 07:50","788 μS/cm","0.01 NTU","7.83 mg/L","7.71","12.10.2023 07:52"
"Muuli VKM","12.10.2023 07:45","788 μS/cm","0.01 NTU","7.79 mg/L","7.71","12.10.2023 07:47"
"Muuli VKM","12.10.2023 07:40","787 μS/cm","0.01 NTU","7.75 mg/L","7.71","12.10.2023 07:42"
"Muuli VKM","12.10.2023 07:35","788 μS/cm","0.01 NTU","7.71 mg/L","7.71","12.10.2023 07:37"
"Muuli VKM","12.10.2023 07:30","788 μS/cm","0.01 NTU","7.66 mg/L","7.69","12.10.2023 07:32"
"Muuli VKM","12.10.2023 07:25","788 μS/cm","0.01 NTU","7.63 mg/L","7.71","12.10.2023 07:27"
"Muuli VKM","12.10.2023 07:20","789 μS/cm","0.01 NTU","7.54 mg/L","7.69","12.10.2023 07:22"
"Muuli VKM","12.10.2023 07:15","789 μS/cm","0.01 NTU","7.57 mg/L","7.69","12.10.2023 07:17"
"Muuli VKM","12.10.2023 07:10","789 μS/cm","0.01 NTU","7.62 mg/L","7.7","12.10.2023 07:12"
"Muuli VKM","12.10.2023 07:05","789 μS/cm","0.01 NTU","7.63 mg/L","7.72","12.10.2023 07:07"
"Muuli VKM","12.10.2023 07:00","789 μS/cm","0.01 NTU","7.64 mg/L","7.72","12.10.2023 07:02"
"Muuli VKM","12.10.2023 06:55","789 μS/cm","0.01 NTU","7.6 mg/L","7.72","12.10.2023 07:02"
"Muuli VKM","12.10.2023 06:50","789 μS/cm","0.01 NTU","7.61 mg/L","7.72","12.10.2023 06:52"
"Muuli VKM","12.10.2023 06:45","789 μS/cm","0.01 NTU","7.68 mg/L","7.72","12.10.2023 06:47"
"Muuli VKM","12.10.2023 06:40","789 μS/cm","0.01 NTU","7.79 mg/L","7.71","12.10.2023 06:42"
"Muuli VKM","12.10.2023 06:35","789 μS/cm","0.01 NTU","7.86 mg/L","7.72","12.10.2023 06:37"
"Muuli VKM","12.10.2023 06:30","789 μS/cm","0.02 NTU","7.82 mg/L","7.71","12.10.2023 06:32"
"Muuli VKM","12.10.2023 06:25","789 μS/cm","0.02 NTU","7.81 mg/L","7.71","12.10.2023 06:27"
"Muuli VKM","12.10.2023 06:20","789 μS/cm","0.02 NTU","7.78 mg/L","7.71","12.10.2023 06:22"
"Muuli VKM","12.10.2023 06:15","789 μS/cm","0.02 NTU","7.71 mg/L","7.7","12.10.2023 06:17"
"Muuli VKM","12.10.2023 06:10","789 μS/cm","0.02 NTU","7.67 mg/L","7.69","12.10.2023 06:12"
"Muuli VKM","12.10.2023 06:05","789 μS/cm","0.02 NTU","7.65 mg/L","7.68","12.10.2023 06:07"
"Muuli VKM","12.10.2023 06:00","789 μS/cm","0.02 NTU","7.6 mg/L","7.69","12.10.2023 06:02"
"Muuli VKM","12.10.2023 05:55","789 μS/cm","0.02 NTU","7.55 mg/L","7.7","12.10.2023 05:57"
"Muuli VKM","12.10.2023 05:50","789 μS/cm","0.02 NTU","7.49 mg/L","7.69","12.10.2023 05:52"
"Muuli VKM","12.10.2023 05:45","789 μS/cm","0.02 NTU","7.4 mg/L","7.71","12.10.2023 05:47"
"Muuli VKM","12.10.2023 05:40","789 μS/cm","0.01 NTU","7.26 mg/L","7.68","12.10.2023 05:42"
"Muuli VKM","12.10.2023 05:35","789 μS/cm","0.01 NTU","7.22 mg/L","7.68","12.10.2023 05:37"
"Muuli VKM","12.10.2023 05:30","789 μS/cm","0.01 NTU","7.15 mg/L","7.69","12.10.2023 05:32"
"Muuli VKM","12.10.2023 05:25","790 μS/cm","0.01 NTU","7.15 mg/L","7.7","12.10.2023 05:27"
"Muuli VKM","12.10.2023 05:20","790 μS/cm","0.01 NTU","7.16 mg/L","7.7","12.10.2023 05:22"
